timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2022-03-17,13.2,184.5,8.961458333333333,3.4000000000000004,282.7604166666667,79.87395833333333,0.8,205.27083333333334,87.6125,8.4,138.0,26.54375,8.1,34.9,59.8,88.3
2022-03-18,0.0,157.57291666666666,3.5104166666666665,0.4,240.84375,44.01979166666666,0.2,245.38541666666666,121.565625,0.2,189.04166666666666,81.15104166666667,8.1,34.9,59.8,88.3
2022-03-19,7.4,152.95833333333334,2.8249999999999997,23.0,194.02083333333334,21.45,1.2,200.25,81.10520833333334,10.4,215.71875,115.19687499999999,8.1,34.9,59.8,88.3
2022-03-20,22.599999999999998,177.01041666666666,9.905208333333333,3.4000000000000004,204.07291666666666,26.347916666666666,35.0,157.4375,49.40520833333333,1.2,184.9375,70.371875,8.1,34.9,59.8,88.3
2022-03-21,28.4,275.8958333333333,56.041666666666664,0.6000000000000001,296.8125,101.06666666666666,0.2,187.17708333333334,71.75729166666666,0.0,162.21875,45.23333333333333,8.1,34.9,59.8,88.3
2022-03-22,26.6,181.375,7.864583333333333,1.4,298.6458333333333,101.63854166666665,5.6000000000000005,280.8125,160.15312500000002,12.200000000000001,189.33333333333334,80.59010416666666,8.1,34.9,59.8,88.3
2022-03-23,0.0,184.15625,8.508333333333333,8.6,278.9457547169811,76.17119693396226,8.2,258.4270833333333,135.05416666666667,1.4000000000000001,252.16145833333334,191.4651041666667,8.1,34.9,59.8,88.3
2022-03-24,0.0,173.15625,6.248958333333333,0.6,241.79189960400652,42.670103220358726,3.8,237.26041666666666,113.878125,2.6,235.67708333333334,153.35,8.1,34.9,59.8,88.3
2022-03-25,0.0,159.07291666666666,3.734375,2.0,223.79359567901236,33.94255401234568,14.8,205.0,84.28020833333333,31.400000000000002,210.36249999999998,106.6825,8.1,34.9,59.8,88.3
2022-03-26,0.0,160.15574650912995,4.028464017185821,12.0,200.83163265306123,24.163265306122447,8.8,174.9234693877551,61.25102040816327,6.6,189.6908163265306,75.65948979591838,8.1,34.9,59.8,88.3
2022-03-27,0.0,182.15037593984962,8.190923737916219,1.0,238.99489795918367,44.701530612244895,8.200000000000001,152.9234693877551,46.61785714285715,15.2,171.64285714285714,54.63775510204081,8.1,34.9,59.8,88.3
2022-03-28,0.0,168.65520945220194,5.393555316863588,11.200000000000001,276.94727891156464,72.72227891156462,4.0,221.1734693877551,99.70969387755102,1.2000000000000002,160.5,43.82295918367347,8.1,34.9,59.8,88.3
2022-03-29,0.0,159.8421052631579,3.859613319011815,3.4000000000000004,239.09183673469389,41.28095238095238,0.2,233.7295918367347,110.23928571428573,0.4,206.25,100.69234693877551,8.1,34.9,59.8,88.3
2022-03-30,0.0,152.1063372717508,2.7360365198711065,1.5999999999999999,209.91474887827474,27.98741134751773,0.0,183.7908163265306,67.91785714285714,0.4,203.19897959183675,95.36938775510205,8.1,34.9,59.8,88.3
2022-03-31,0.0,148.62723819858925,2.287194791101465,6.4,195.92432172814665,22.177032924643186,0.0,152.39690721649484,46.2298969072165,4.0,171.58247422680412,54.76237113402062,8.1,34.9,59.8,88.3
2022-04-01,0.0,146.53125,1.9114583333333333,12.399999999999999,197.60446599616856,22.841786398467434,0.0,141.13541666666666,39.54375,55.800000000000004,154.01041666666666,38.172916666666666,8.1,34.9,59.8,88.3
2022-04-02,0.0,154.125,3.016666666666667,0.0,233.2534722222222,38.42534722222222,0.0,135.17708333333334,36.38125,9.8,145.94791666666666,31.921875,8.1,34.9,59.8,88.3
2022-04-03,0.0,145.8265306122449,1.8591836734693876,13.8,221.43367346938774,32.91887755102041,0.0,162.10714285714286,52.570408163265306,4.2,145.4795918367347,31.758163265306123,8.1,34.9,59.8,88.3
2022-04-04,0.0,143.3673469387755,1.436734693877551,5.4,204.921452301851,25.84409112482202,0.0,173.43367346938774,60.205867346938774,58.8,170.18367346938774,53.079081632653065,8.1,34.9,59.8,88.3
2022-04-05,0.0,148.0612244897959,2.1505102040816326,1.2000000000000002,197.0581395348837,22.66611295681063,0.0,179.16326530612244,64.15816326530613,0.4,177.53571428571428,60.868877551020404,8.1,34.9,59.8,88.3
2022-04-06,0.0,151.46938775510205,2.871428571428571,1.2000000000000002,254.30612244897958,51.04540816326531,19.4,192.89795918367346,74.84311224489795,24.6,175.60714285714286,58.804081632653066,8.1,34.9,59.8,88.3
2022-04-07,0.0,199.3125,12.354166666666666,5.4,265.9583333333333,63.928125,0.2,211.98958333333334,90.31041666666665,17.6,181.94791666666666,67.0109375,8.1,34.9,59.8,88.3
2022-04-08,0.0,202.27083333333334,13.305208333333333,0.4,285.2395833333333,83.753125,3.4000000000000004,232.85416666666666,109.30208333333333,11.2,195.47916666666666,83.45937500000001,8.1,34.9,59.8,88.3
2022-04-09,0.0,156.875,3.4104166666666664,1.0,282.0833333333333,79.61874999999999,0.2,255.21875,131.76770833333333,0.2,213.296875,110.92552083333334,8.1,34.9,59.8,88.3
2022-04-10,0.0,154.20833333333334,3.1218749999999997,2.4,247.8937952898551,46.73974184782609,2.0,229.32291666666666,105.97083333333335,6.0,228.95833333333334,139.85208333333333,8.1,34.9,59.8,88.3
2022-04-11,0.0,161.98958333333334,4.233333333333333,7.2,247.33016304347825,45.55244565217391,28.4,210.22916666666666,89.54062499999999,25.8,204.5,96.88333333333333,8.1,34.9,59.8,88.3
2022-04-12,0.0,158.65625,3.705208333333333,0.0,256.9519230769231,52.52379807692308,14.399999999999999,251.125,127.26666666666667,0.2,208.63541666666666,104.91145833333333,8.1,34.9,59.8,88.3
2022-04-13,0.0,148.65625,2.279166666666667,0.0,238.31474358974359,40.976306089743595,0.2,237.04166666666666,113.53020833333333,0.0,233.484375,148.71197916666668,8.1,34.9,59.8,88.3
2022-04-14,0.0,145.22916666666666,1.75,0.0,209.49134615384617,27.859871794871797,0.0,191.97916666666666,74.06770833333333,0.0,214.15104166666666,113.22864583333335,8.1,34.9,59.8,88.3
2022-04-15,0.0,142.03125,1.2395833333333333,0.0,196.28688660477454,22.314754641909815,0.0,155.41666666666666,48.209375,0.0,184.36458333333334,69.20468749999999,8.1,34.9,59.8,88.3
2022-04-16,0.0,137.65625,0.6458333333333334,0.0,184.2467672413793,17.604956896551723,0.0,132.47916666666666,34.87708333333333,0.2,164.65625,47.65729166666667,8.1,34.9,59.8,88.3
2022-04-17,0.0,141.6196875,1.325,4.6,189.84375,19.900000000000002,24.8,116.84375,27.04375,4.800000000000001,150.45833333333334,35.35208333333333,8.1,34.9,59.8,88.3
2022-04-18,0.0,185.02604166666666,9.225,13.4,247.05208333333334,49.50625,7.6,134.88541666666666,36.69583333333333,0.2,142.28125,29.342708333333334,8.1,34.9,59.8,88.3
2022-04-19,0.0,174.59375,6.927083333333333,1.4,299.4114583333333,99.64739583333333,16.0,224.92708333333334,103.31145833333333,1.4000000000000001,153.73958333333334,38.762499999999996,8.1,34.9,59.8,88.3
2022-04-20,0.0,179.546875,7.711458333333333,1.0,298.9427083333333,99.52708333333334,0.2,259.375,135.97604166666667,6.4,216.96354166666666,120.07916666666667,8.1,34.9,59.8,88.3
2022-04-21,0.0,151.49479166666666,2.640625,0.2,269.0416666666667,65.609375,18.4,266.9895833333333,144.35625000000002,27.4,239.47916666666666,162.04166666666666,8.1,34.9,59.8,88.3
2022-04-22,0.0,153.43229166666666,2.955208333333333,20.0,237.75,40.22708333333333,18.8,219.38541666666666,96.93645833333333,35.2,234.85416666666666,152.69270833333334,8.1,34.9,59.8,88.3
2022-04-23,0.0,196.43229166666666,11.424999999999999,37.2,296.0,104.18854166666667,10.0,210.60416666666666,89.56041666666665,3.0,208.13541666666666,102.45625,8.1,34.9,59.8,88.3
2022-04-24,0.0,203.515625,13.596354166666666,10.4,445.8669871794871,379.0909455128205,0.2,347.3229166666667,292.26875,29.2,239.35416666666666,176.59583333333333,8.1,34.9,59.8,88.3
2022-04-25,0.0,145.09375,1.7375,0.2,339.29447115384613,163.51009615384615,0.0,353.7708333333333,291.8625,0.2,360.0625,570.7177083333333,8.1,34.9,59.8,88.3
2022-04-26,0.0,135.57291666666666,0.6916666666666668,0.0,260.1875,56.38177083333333,0.0,263.5833333333333,141.103125,0.0,297.5,329.8364583333333,8.1,34.9,59.8,88.3
2022-04-27,0.0,136.80208333333334,0.6124999999999999,9.6,232.0455043859649,37.626315789473686,0.0,216.34375,94.21145833333333,0.8,230.23958333333334,143.84895833333334,8.1,34.9,59.8,88.3
2022-04-28,0.0,138.89583333333334,0.7822916666666667,0.0,213.94928728070178,29.66014254385965,0.0,185.75,69.08854166666667,1.5999999999999999,194.609375,82.61562500000001,8.1,34.9,59.8,88.3
2022-04-29,0.0,139.05598958333334,0.8057942708333333,1.0,205.66666666666666,26.13489583333333,17.4,160.9375,51.653124999999996,8.2,174.03125,57.12291666666667,8.1,34.9,59.8,88.3
2022-04-30,0.0,150.15234375,2.4541015625,0.2,245.5625,49.59375,0.0,153.375,46.878125000000004,0.0,160.96875,44.115625,8.1,34.9,59.8,88.3
2022-05-01,0.0,141.26041666666666,1.0739583333333333,0.0,233.22916666666666,38.446875,0.0,206.11458333333334,85.4328125,0.0,164.13541666666666,47.70729166666666,8.1,34.9,59.8,88.3
2022-05-02,0.0,139.25,0.8250000000000001,0.0,203.8715277777778,25.439236111111114,1.0,168.8125,57.04583333333333,0.8,180.59375,64.65520833333333,8.1,34.9,59.8,88.3
2022-05-03,0.0,139.0204081632653,0.8020408163265307,0.0,190.32456140350877,19.936591478696744,0.2,141.3877551020408,39.769387755102045,0.0,159.52551020408163,42.929081632653066,8.1,34.9,59.8,88.3
2022-05-04,0.0,139.68367346938774,0.8683673469387756,2.5999999999999996,185.593984962406,18.10112781954887,0.0,123.72448979591837,30.36275510204082,3.0,147.2704081632653,32.914795918367346,8.1,34.9,59.8,88.3
2022-05-05,0.0,146.19387755102042,1.8744897959183673,0.2,181.98818474758323,16.7671858216971,4.0,116.56632653061224,26.901020408163266,1.8000000000000003,139.35204081632654,27.385204081632654,8.1,34.9,59.8,88.3
2022-05-06,2.6,142.6530612244898,1.3127551020408164,0.0,184.49033297529536,17.70827067669173,2.6,115.01530612244898,26.199489795918367,0.6000000000000001,134.85204081632654,24.535204081632653,8.1,34.9,59.8,88.3
2022-05-07,0.0,141.4591836734694,1.0928571428571427,0.0,171.8512352309345,13.099409237379161,0.6000000000000001,109.13265306122449,23.582653061224487,1.2000000000000002,133.17857142857142,23.525510204081634,8.1,34.9,59.8,88.3
2022-05-08,1.0,140.02083333333334,0.9020833333333335,0.0,164.13541666666666,10.38125,0.2,98.15625,19.034375,1.4000000000000001,128.75520833333334,21.0671875,8.1,34.9,59.8,88.3
2022-05-09,3.5999999999999996,140.84375,0.9854166666666666,0.4,163.60416666666666,10.206249999999999,2.0,89.21875,15.713541666666666,34.800000000000004,124.5625,18.883333333333336,8.1,34.9,59.8,88.3
2022-05-10,3.2,140.64583333333334,0.9645833333333332,4.8,170.27083333333334,12.498958333333334,0.2,89.28125,15.735416666666666,0.2,120.140625,16.694270833333334,8.1,34.9,59.8,88.3
2022-05-11,0.0,140.07291666666666,0.9072916666666667,0.4,160.10416666666666,9.248958333333333,1.2000000000000002,84.21875,14.005208333333334,4.4,118.88541666666667,16.122916666666665,8.1,34.9,59.8,88.3
2022-05-12,19.4,140.63541666666666,0.9979166666666667,0.0,152.51041666666666,7.305208333333333,0.0,78.03125,12.009375,0.2,113.96875,14.020833333333334,8.1,34.9,59.8,88.3
2022-05-13,0.0,140.29166666666666,0.9291666666666667,1.6,157.36458333333334,8.227083333333333,1.0,72.60416666666667,10.38125,16.0,111.34375,12.958333333333334,8.1,34.9,59.8,88.3
2022-05-14,0.0,139.0,0.8000000000000002,1.0,156.5625,8.013541666666667,1.0,71.17708333333333,9.970833333333333,0.8,109.24479166666667,12.163541666666667,8.1,34.9,59.8,88.3
